dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,5.773432,1.505806,1.905371,0.303810,-0.160747,-0.038363,4.769849
0.020000,5.773770,1.499804,1.911383,0.300583,-0.161363,-0.030833,4.767392
0.020000,5.774089,1.493866,1.917330,0.297342,-0.162046,-0.034116,4.764989
0.020000,5.774392,1.487992,1.923211,0.294088,-0.162714,-0.033436,4.762638
0.020000,5.774677,1.482183,1.929028,0.290820,-0.163369,-0.032750,4.760338
0.020000,5.774946,1.476438,1.934779,0.287540,-0.164011,-0.032060,4.758088
0.020000,5.775200,1.470759,1.940464,0.284247,-0.164638,-0.031367,4.755888
0.020000,5.775438,1.465145,1.946082,0.280942,-0.165251,-0.030674,4.753737
0.020000,5.775662,1.459597,1.951635,0.277624,-0.165932,-0.034033,4.751634
0.020000,5.775871,1.454115,1.957121,0.274294,-0.166460,-0.026394,4.749578
0.020000,5.776067,1.448700,1.962540,0.270954,-0.167039,-0.028948,4.747568
0.020000,5.776250,1.443351,1.967892,0.267599,-0.167717,-0.033912,4.745604
0.020000,5.776421,1.438069,1.973177,0.264236,-0.168166,-0.022435,4.743684
0.020000,5.776579,1.432854,1.978394,0.260859,-0.168845,-0.033930,4.741808
0.020000,5.776726,1.427707,1.983543,0.257473,-0.169314,-0.023461,4.739975
0.020000,5.776861,1.422627,1.988625,0.254076,-0.169858,-0.027207,4.738184
0.020000,5.776986,1.417615,1.993638,0.250667,-0.170451,-0.029656,4.736435
0.020000,5.777101,1.412671,1.998583,0.247248,-0.170936,-0.024235,4.734726
0.020000,5.777206,1.407796,2.003459,0.243819,-0.171440,-0.025212,4.733058
0.020000,5.777301,1.402990,2.008267,0.240380,-0.171947,-0.025352,4.731429
0.020000,5.777388,1.398252,2.013006,0.236931,-0.172441,-0.024694,4.729838
0.020000,5.777466,1.393583,2.017675,0.233473,-0.172922,-0.024041,4.728286
0.020000,5.777535,1.388983,2.022275,0.230005,-0.173390,-0.023393,4.726771
0.020000,5.777597,1.384453,2.026806,0.226527,-0.173888,-0.024934,4.725293
0.020000,5.777651,1.379993,2.031267,0.223041,-0.174330,-0.022113,4.723850
0.020000,5.777699,1.375602,2.035657,0.219546,-0.174735,-0.020219,4.722443
0.020000,5.777739,1.371281,2.039978,0.216042,-0.175215,-0.023990,4.721071
0.020000,5.777773,1.367031,2.044229,0.212529,-0.175636,-0.021086,4.719733
0.020000,5.777801,1.362851,2.048409,0.209008,-0.176036,-0.019965,4.718429
0.020000,5.777823,1.358741,2.052519,0.205479,-0.176458,-0.021102,4.717158
0.020000,5.777840,1.354703,2.056557,0.201942,-0.176881,-0.021172,4.715919
0.020000,5.777852,1.350735,2.060525,0.198397,-0.177223,-0.017113,4.714712
0.020000,5.777858,1.346838,2.064422,0.194845,-0.177622,-0.019932,4.713537
0.020000,5.777861,1.343012,2.068248,0.191284,-0.178049,-0.021345,4.712392
0.020000,5.777859,1.339258,2.072002,0.187716,-0.178369,-0.016000,4.711278
0.020000,5.777852,1.335575,2.075685,0.184142,-0.178728,-0.017949,4.710194
