dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.708713,2.261468,0.266418,0.340713,0.220106,0.075731,5.534523
0.020000,4.713777,2.256778,0.273321,0.345149,0.221786,0.083977,5.537691
0.020000,4.718923,2.252043,0.280313,0.349622,0.223661,0.093772,5.541173
0.020000,4.724153,2.247267,0.287396,0.354135,0.225638,0.098854,5.544972
0.020000,4.729469,2.242450,0.294570,0.358690,0.227758,0.105966,5.549091
0.020000,4.734874,2.237594,0.301835,0.363291,0.230029,0.113557,5.553532
0.020000,4.740371,2.232702,0.309194,0.367939,0.232426,0.119844,5.558300
0.020000,4.745962,2.227774,0.316647,0.372638,0.234937,0.125548,5.563397
0.020000,4.751651,2.222814,0.324195,0.377389,0.237548,0.130590,5.568828
0.020000,4.757441,2.217823,0.331839,0.382194,0.240246,0.134881,5.574596
0.020000,4.763334,2.212803,0.339580,0.387054,0.243013,0.138332,5.580705
0.020000,4.769333,2.207757,0.347419,0.391972,0.245872,0.142953,5.587160
0.020000,4.775443,2.202687,0.355358,0.396945,0.248670,0.139924,5.593963
0.020000,4.781665,2.197597,0.363398,0.401975,0.251519,0.142441,5.601119
0.020000,4.788004,2.192488,0.371539,0.407062,0.254347,0.141380,5.608632
0.020000,4.794463,2.187365,0.379783,0.412205,0.257124,0.138872,5.616506
0.020000,4.801044,2.182229,0.388131,0.417401,0.259820,0.134771,5.624745
0.020000,4.807752,2.177086,0.396584,0.422649,0.262398,0.128930,5.633352
0.020000,4.814590,2.171938,0.405143,0.427946,0.264822,0.121194,5.642331
0.020000,4.821560,2.166789,0.413808,0.433287,0.267050,0.111406,5.651684
0.020000,4.828667,2.161644,0.422582,0.438667,0.269038,0.099412,5.661415
0.020000,4.835912,2.156507,0.431463,0.444082,0.270739,0.085056,5.671527
0.020000,4.843299,2.151383,0.440454,0.449524,0.272103,0.068192,5.682020
0.020000,4.850831,2.146277,0.449554,0.454986,0.273077,0.048681,5.692896
0.020000,4.858511,2.141194,0.458763,0.460458,0.273605,0.026401,5.704156
0.020000,4.866340,2.136140,0.468081,0.465930,0.273632,0.001354,5.715801
0.020000,4.874321,2.131121,0.477509,0.471393,0.273124,-0.025419,5.727829
0.020000,4.882455,2.126143,0.487046,0.476831,0.271928,-0.059787,5.740238
0.020000,4.890744,2.121213,0.496691,0.482233,0.270084,-0.092216,5.753027
0.020000,4.899189,2.116337,0.506442,0.487583,0.267498,-0.129293,5.766191
0.020000,4.907791,2.111523,0.516300,0.492865,0.264113,-0.169242,5.779725
0.020000,4.916550,2.106778,0.526261,0.498063,0.259875,-0.211917,5.793625
0.020000,4.925464,2.102109,0.536324,0.503157,0.254732,-0.257105,5.807882
0.020000,4.934534,2.097524,0.546487,0.508130,0.248642,-0.304530,5.822488
0.020000,4.943757,2.093032,0.556746,0.512962,0.241565,-0.353839,5.837433
0.020000,4.953132,2.088640,0.567098,0.517631,0.233473,-0.404609,5.852705
0.020000,4.962655,2.084356,0.577541,0.522118,0.224341,-0.456578,5.868293
0.020000,4.972323,2.080189,0.588069,0.526400,0.214125,-0.510817,5.884181
0.020000,4.982132,2.076146,0.598678,0.530459,0.202951,-0.558721,5.900354
0.020000,4.992077,2.072236,0.609363,0.534274,0.190727,-0.611173,5.916795
0.020000,5.002151,2.068467,0.620120,0.537824,0.177519,-0.660422,5.933485
0.020000,5.012349,2.064845,0.630942,0.541092,0.163373,-0.707262,5.950404
0.020000,5.022663,2.061378,0.641823,0.544059,0.148355,-0.750924,5.967532
0.020000,5.033086,2.058074,0.652757,0.546710,0.132542,-0.790652,5.984845
0.020000,5.043609,2.054938,0.663738,0.549030,0.116028,-0.825715,6.002321
0.020000,5.054224,2.051977,0.674758,0.551009,0.098919,-0.855433,6.019936
0.020000,5.064921,2.049195,0.685811,0.552635,0.081335,-0.879198,6.037666
0.020000,5.075690,2.046599,0.696889,0.553903,0.063405,-0.896493,6.055484
0.020000,5.086522,2.044191,0.707985,0.554802,0.044951,-0.922719,6.073365
0.020000,5.097406,2.041975,0.719092,0.555338,0.026795,-0.907773,6.091285
0.020000,5.108330,2.039953,0.730202,0.555513,0.008728,-0.903384,6.109216
0.020000,5.119286,2.038129,0.741308,0.555329,-0.009205,-0.896616,6.127134
0.020000,5.130262,2.036503,0.752404,0.554791,-0.026895,-0.884518,6.145015
0.020000,5.141247,2.035075,0.763482,0.553889,-0.045095,-0.909988,6.162832
0.020000,5.152232,2.033845,0.774535,0.552677,-0.060609,-0.775711,6.180564
0.020000,5.163207,2.032813,0.785558,0.551135,-0.077074,-0.823251,6.198188
0.020000,5.174160,2.031976,0.796544,0.549281,-0.092741,-0.783349,6.215682
0.020000,5.185084,2.031332,0.807487,0.547155,-0.106302,-0.678067,6.233027
0.020000,5.195970,2.030880,0.818382,0.544740,-0.120713,-0.720510,6.250202
0.020000,5.206808,2.030614,0.829223,0.542087,-0.132682,-0.598453,6.267191
0.020000,5.217592,2.030533,0.840008,0.539215,-0.143605,-0.546183,0.000793
0.020000,5.228314,2.030630,0.850730,0.536099,-0.155786,-0.609023,0.017362
0.020000,5.238967,2.030902,0.861386,0.532821,-0.163867,-0.404048,0.033701
0.020000,5.249545,2.031344,0.871974,0.529376,-0.172253,-0.419298,0.049798
0.020000,5.260043,2.031951,0.882489,0.525782,-0.179726,-0.373687,0.065643
0.020000,5.270456,2.032717,0.892930,0.522059,-0.186145,-0.320920,0.081226
0.020000,5.278986,2.033466,0.901493,0.428147,-4.695605,-225.473000,0.093550
0.020000,5.288041,2.034365,0.910593,0.454958,1.340567,301.808587,0.104424
0.020000,5.297115,2.035366,0.919722,0.456452,0.074709,-63.292894,0.115403
0.020000,5.306206,2.036471,0.928879,0.457875,0.071140,-0.178429,0.126483
0.020000,5.315311,2.037681,0.938064,0.459264,0.069447,-0.084672,0.137659
0.020000,5.324428,2.038996,0.947276,0.460556,0.064581,-0.243314,0.148927
0.020000,5.333554,2.040418,0.956512,0.461805,0.062474,-0.105315,0.160281
0.020000,5.342685,2.041948,0.965771,0.462954,0.057439,-0.251765,0.171717
0.020000,5.351821,2.043587,0.975052,0.464045,0.054525,-0.145691,0.183229
0.020000,5.360956,2.045334,0.984352,0.465039,0.049705,-0.241003,0.194811
0.020000,5.370088,2.047191,0.993671,0.465943,0.045200,-0.225256,0.206457
0.020000,5.379213,2.049158,1.003007,0.466769,0.041327,-0.193680,0.218160
0.020000,5.388329,2.051236,1.012356,0.467489,0.036013,-0.265662,0.229913
0.020000,5.397433,2.053423,1.021719,0.468110,0.031014,-0.249964,0.241711
0.020000,5.406519,2.055720,1.031091,0.468629,0.025953,-0.253066,0.253545
0.020000,5.415586,2.058127,1.040472,0.469043,0.020724,-0.261441,0.265408
0.020000,5.424630,2.060643,1.049859,0.469355,0.015573,-0.257531,0.277292
0.020000,5.433647,2.063267,1.059250,0.469550,0.009764,-0.290453,0.289191
0.020000,5.442633,2.066000,1.068643,0.469633,0.004142,-0.281095,0.301095
0.020000,5.451586,2.068838,1.078035,0.469602,-0.001560,-0.285096,0.312997
