dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,4.690629,3.000000,0.190829,0.033842,-0.082473,0.098105,0.000000
0.020000,4.691290,3.000000,0.191490,0.032232,-0.080511,0.098105,0.000000
0.020000,4.691919,3.000000,0.192119,0.030661,-0.078549,0.098105,0.000000
0.020000,4.692517,3.000000,0.192717,0.029129,-0.076587,0.098105,0.000000
0.020000,4.693084,3.000000,0.193284,0.027637,-0.074625,0.098105,0.000000
0.020000,4.693623,3.000000,0.193823,0.026183,-0.072663,0.098105,0.000000
0.020000,4.694132,3.000000,0.194332,0.024769,-0.070701,0.098105,0.000000
0.020000,4.694614,3.000000,0.194814,0.023395,-0.068739,0.098105,0.000000
0.020000,4.695068,3.000000,0.195268,0.022059,-0.066776,0.098105,0.000000
0.020000,4.695496,3.000000,0.195696,0.020763,-0.064814,0.098105,0.000000
0.020000,4.695899,3.000000,0.196099,0.019506,-0.062852,0.098105,0.000000
0.020000,4.696277,3.000000,0.196477,0.018288,-0.060890,0.098105,0.000000
0.020000,4.696631,3.000000,0.196831,0.017109,-0.058928,0.098105,0.000000
0.020000,4.696962,3.000000,0.197162,0.015970,-0.056966,0.098105,0.000000
0.020000,4.697270,3.000000,0.197470,0.014870,-0.055004,0.098105,0.000000
0.020000,4.697557,3.000000,0.197757,0.013809,-0.053042,0.098105,0.000000
0.020000,4.697823,3.000000,0.198023,0.012788,-0.051080,0.098105,0.000000
0.020000,4.698069,3.000000,0.198269,0.011805,-0.049118,0.098105,0.000000
0.020000,4.698296,3.000000,0.198496,0.010862,-0.047156,0.098105,0.000000
0.020000,4.698504,3.000000,0.198704,0.009958,-0.045193,0.098105,0.000000
0.020000,4.698694,3.000000,0.198894,0.009094,-0.043231,0.098105,0.000000
0.020000,4.698868,3.000000,0.199068,0.008268,-0.041269,0.098105,0.000000
0.020000,4.699025,3.000000,0.199225,0.007482,-0.039307,0.098105,0.000000
0.020000,4.699168,3.000000,0.199368,0.006735,-0.037345,0.098105,0.000000
0.020000,4.699295,3.000000,0.199495,0.006028,-0.035383,0.098105,0.000000
0.020000,4.699409,3.000000,0.199609,0.005359,-0.033421,0.098105,0.000000
0.020000,4.699510,3.000000,0.199710,0.004730,-0.031459,0.098105,0.000000
0.020000,4.699599,3.000000,0.199799,0.004140,-0.029497,0.098105,0.000000
0.020000,4.699676,3.000000,0.199876,0.003589,-0.027535,0.098105,0.000000
0.020000,4.699743,3.000000,0.199943,0.003078,-0.025573,0.098105,0.000000
0.020000,4.699800,3.000000,0.200000,0.002606,-0.023610,0.098105,0.000000
0.020000,4.699847,3.000000,0.200047,0.002173,-0.021648,0.098105,0.000000
0.020000,4.699887,3.000000,0.200087,0.001779,-0.019686,0.098105,0.000000
0.020000,4.699919,3.000000,0.200119,0.001424,-0.017724,0.098105,0.000000
0.020000,4.699944,3.000000,0.200144,0.001109,-0.015762,0.098105,0.000000
0.020000,4.699964,3.000000,0.200164,0.000833,-0.013800,0.098105,0.000000
0.020000,4.699978,3.000000,0.200178,0.000596,-0.011838,0.098105,0.000000
0.020000,4.699988,3.000000,0.200188,0.000399,-0.009876,0.098105,0.000000
0.020000,4.699994,3.000000,0.200194,0.000241,-0.007914,0.098105,0.000000
0.020000,4.699998,3.000000,0.200198,0.000122,-0.005952,0.098105,0.000000
0.020000,4.700000,3.000000,0.200200,0.000042,-0.003990,0.098105,0.000000
0.020000,4.700000,3.000000,0.200200,0.000001,-0.002027,0.098105,0.000000
0.020000,4.700000,3.000000,0.200200,0.000000,-0.000065,0.098105,0.000000
0.020000,4.700000,3.000000,0.200200,0.000000,0.000000,0.003269,0.000000
